sid,account_sid,resource_type,resource_sid,date_created,amount,currency,description
BL31f9e968f669f505,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAdc4db7dd8133c446,2024-09-15T12:40:57.031Z,-0.6627,USD,Voice call charge for CAdc4db7dd8133c446
BL69110779869bb74d,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAa0dfc73d9e517e68,2024-03-04T21:05:34.134Z,-0.8822,USD,Voice call charge for CAa0dfc73d9e517e68
BLee4c824db3792656,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA01777123cd6dd16f,2024-06-17T22:58:30.838Z,-0.6340,USD,Voice call charge for CA01777123cd6dd16f
BL33493d3669ab5cea,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA68d871c3b79ae4e2,2024-05-18T16:02:40.389Z,-0.0745,USD,Voice call charge for CA68d871c3b79ae4e2
BL3a28f69a4aab4f50,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA8af89e4c021eb0d6,2024-12-04T23:21:29.026Z,-0.3337,USD,Voice call charge for CA8af89e4c021eb0d6
BLafafe691fe29605b,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA08482a7b7150e784,2025-02-25T06:22:29.842Z,-0.7592,USD,Voice call charge for CA08482a7b7150e784
BL3c55a047d03194b2,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA028c9cb42590bd39,2025-10-03T05:42:23.633Z,-0.1070,USD,Voice call charge for CA028c9cb42590bd39
BLe8ebdf6f5fc70f5f,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA1519906a2bfedf71,2025-08-12T12:34:15.541Z,-0.7210,USD,Voice call charge for CA1519906a2bfedf71
BLbfebcb5a4afb58d5,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA4a90bf185fb07c8b,2023-11-07T11:14:33.653Z,-0.8715,USD,Voice call charge for CA4a90bf185fb07c8b
BL7505899d7ada85f5,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAd537f42125edee42,2026-02-15T07:46:55.660Z,-0.5423,USD,Voice call charge for CAd537f42125edee42
BL314067292312c40b,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAce69e29a03fd9720,2025-06-12T16:15:19.676Z,-0.8425,USD,Voice call charge for CAce69e29a03fd9720
BL5a8c01d2a45ed397,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA92c9a97f5de0a44d,2026-01-05T22:48:37.438Z,-0.6340,USD,Voice call charge for CA92c9a97f5de0a44d
BL3540e193bb72d318,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA4a2c19f8d7233ff1,2026-02-21T14:40:49.107Z,-0.6385,USD,Voice call charge for CA4a2c19f8d7233ff1
BL2664c5d151af8d76,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAdd5df6545aca8254,2024-01-18T15:20:10.517Z,-0.0498,USD,Voice call charge for CAdd5df6545aca8254
BL4e50eaa4a7ed2f00,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAc49671f1e2494ef5,2025-01-27T14:17:36.972Z,-0.4587,USD,Voice call charge for CAc49671f1e2494ef5
BL3ffbc1044903d420,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA51cf446a7e784808,2026-02-26T21:19:42.256Z,-0.6055,USD,Voice call charge for CA51cf446a7e784808
BL7a97ce3a0768ada6,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA41d77a401fd0506a,2024-04-26T01:05:17.343Z,-0.1760,USD,Voice call charge for CA41d77a401fd0506a
BLf31a4dd723eb32d6,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA560de480059c1fe3,2025-01-22T15:59:01.054Z,-0.4140,USD,Voice call charge for CA560de480059c1fe3
BLc8c5e3558dc0e4a8,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA47f24890d5fa10f3,2025-08-31T03:09:02.770Z,-0.8305,USD,Voice call charge for CA47f24890d5fa10f3
BL8969a8d6947a6012,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAd95b87ce9fc50550,2024-07-27T21:46:52.423Z,-0.2700,USD,Voice call charge for CAd95b87ce9fc50550
BL56647c7576e70ede,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA79165466cbf8222f,2023-08-11T02:21:16.748Z,-0.7100,USD,Voice call charge for CA79165466cbf8222f
BLa91acaf3f72f6cb1,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA1fb46f124e55997c,2023-11-25T00:57:42.963Z,-0.1717,USD,Voice call charge for CA1fb46f124e55997c
BL3afedd437bf2282c,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA3f981f4ede4a7783,2024-01-30T14:08:01.282Z,-0.0842,USD,Voice call charge for CA3f981f4ede4a7783
BL5383b877d4002298,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAe0f5b6405227b75f,2025-09-02T03:12:58.631Z,-0.5523,USD,Voice call charge for CAe0f5b6405227b75f
BLb3a1159acf6b95aa,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAe1ee3926a4591bee,2025-06-05T20:19:10.765Z,-0.0837,USD,Voice call charge for CAe1ee3926a4591bee
BL611a5ef7ca6c2c54,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAaae14ae1b74f6d77,2025-03-25T21:32:16.444Z,-0.7645,USD,Voice call charge for CAaae14ae1b74f6d77
BLcef5c79c00bbda34,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAc0bb73cabc1c60d9,2025-12-26T14:26:01.529Z,-0.6852,USD,Voice call charge for CAc0bb73cabc1c60d9
BL6df0c20f3e9cd3e5,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA54a58b043cd9d7be,2023-09-12T07:56:44.493Z,-0.0938,USD,Voice call charge for CA54a58b043cd9d7be
BLe331fd0786b38384,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA27fea7dd2e4ca70b,2025-12-28T08:23:20.407Z,-0.0982,USD,Voice call charge for CA27fea7dd2e4ca70b
BL505d4ebc4c5166ac,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAfafa70efc4b4486d,2024-08-25T11:33:22.392Z,-0.8808,USD,Voice call charge for CAfafa70efc4b4486d
BL153112e5ce827350,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAa47a2384dc261496,2024-05-25T01:26:00.036Z,-0.3180,USD,Voice call charge for CAa47a2384dc261496
BL88bf0f2b03d4c8ad,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA2198ad5ad06508da,2025-11-12T08:44:25.793Z,-0.1033,USD,Voice call charge for CA2198ad5ad06508da
BL0129b14071085df9,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA5292a313a0b934dc,2023-06-30T10:51:24.926Z,-0.4247,USD,Voice call charge for CA5292a313a0b934dc
BL95502258c50c2478,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAa19b17f742600211,2025-05-04T07:48:19.995Z,-0.6062,USD,Voice call charge for CAa19b17f742600211
BL185ddc302cc191c6,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA9a6b162ca4b4c2da,2023-07-27T18:29:21.477Z,-0.5287,USD,Voice call charge for CA9a6b162ca4b4c2da
BL153ad04776a1c922,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAb06809b5eae60502,2025-03-17T19:35:18.196Z,-0.2268,USD,Voice call charge for CAb06809b5eae60502
BL348a3514f78b8a0b,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA09af105cc73a34dd,2023-09-13T20:50:23.407Z,-0.8700,USD,Voice call charge for CA09af105cc73a34dd
BLefab612e3186cc1e,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA6205dd4a6178c82c,2023-06-07T06:35:52.670Z,-0.4703,USD,Voice call charge for CA6205dd4a6178c82c
BL24e8901db7afa589,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAc66d078b27542f4a,2025-12-11T06:37:53.744Z,-0.6088,USD,Voice call charge for CAc66d078b27542f4a
BL2c5ec25ba93b130b,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA3422b7be7135eb4c,2026-03-08T21:18:35.835Z,-0.8590,USD,Voice call charge for CA3422b7be7135eb4c
BLf620dcb295a62c08,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA93bc168432e15b0d,2023-10-01T13:04:48.129Z,-0.8892,USD,Voice call charge for CA93bc168432e15b0d
BL495e613378d3cc7c,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAe3f8f2b5da203fcc,2024-11-08T21:24:20.891Z,-0.4557,USD,Voice call charge for CAe3f8f2b5da203fcc
BL54d8afb7f5d4d766,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAf604ac1f708ec4ba,2024-08-01T00:07:56.212Z,-0.3310,USD,Voice call charge for CAf604ac1f708ec4ba
BL50cb1d5d392cf0a0,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA24548a4ea8fe0758,2025-08-03T05:08:25.512Z,-0.8737,USD,Voice call charge for CA24548a4ea8fe0758
BLce3ce4fef44dda38,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA909b86ac5ca68edb,2023-11-17T17:29:37.341Z,-0.5170,USD,Voice call charge for CA909b86ac5ca68edb
BL7cfc426b46871e38,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAe3c656f41fd90cbb,2024-03-07T03:16:22.137Z,-0.3647,USD,Voice call charge for CAe3c656f41fd90cbb
BL25312e42af5fa825,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA5625b537baaf5889,2025-02-27T12:19:41.154Z,-0.2085,USD,Voice call charge for CA5625b537baaf5889
BLf6d2a32f54067ee0,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAe45e1812f6f856d0,2024-10-17T03:38:47.093Z,-0.2230,USD,Voice call charge for CAe45e1812f6f856d0
BL091c1f7048fa9b8b,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAb85feaa7e76771a4,2025-05-25T04:12:10.704Z,-0.6542,USD,Voice call charge for CAb85feaa7e76771a4
BL20aa9af5158dcbd3,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAec9372c102068fd8,2024-06-27T16:57:32.504Z,-0.2495,USD,Voice call charge for CAec9372c102068fd8
BL1b827cbe3b10271c,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA73a4bbe325b31242,2023-09-30T05:51:09.935Z,-0.7112,USD,Voice call charge for CA73a4bbe325b31242
BLb92ad0603e961384,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA8ab0cc5f3debfe78,2023-08-07T06:37:17.223Z,-0.3498,USD,Voice call charge for CA8ab0cc5f3debfe78
BL3b03806f6ecc7862,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAb7d26d4ef69fbc3b,2024-09-16T15:34:16.384Z,-0.5820,USD,Voice call charge for CAb7d26d4ef69fbc3b
BLd942bcbd5869e53e,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAfb575de135e08556,2026-01-27T00:57:29.212Z,-0.6905,USD,Voice call charge for CAfb575de135e08556
BLf8728ba8585be5e1,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAc3f21047a42514f1,2023-11-20T09:25:12.682Z,-0.7950,USD,Voice call charge for CAc3f21047a42514f1
BL8faf9ee3fe2313c3,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA07abd4211e05e054,2024-10-27T21:08:05.562Z,-0.1183,USD,Voice call charge for CA07abd4211e05e054
BLbdb971ad34343cb1,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA1e6885e693c47aa0,2025-11-11T18:45:21.151Z,-0.7478,USD,Voice call charge for CA1e6885e693c47aa0
BL5e224f1420868b1b,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAccef25c6e2998c38,2025-10-20T02:11:31.816Z,-0.7527,USD,Voice call charge for CAccef25c6e2998c38
BLb51a36185eed4480,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA6c1d9e06816fdaa1,2023-04-25T06:31:37.112Z,-0.5507,USD,Voice call charge for CA6c1d9e06816fdaa1
BL8629aa2fd0d178b5,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA52d7b55b8410a7bb,2023-07-07T08:56:32.494Z,-0.4600,USD,Voice call charge for CA52d7b55b8410a7bb
BL409dbb7175512658,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA7ded59c1aa7154eb,2023-06-04T14:53:14.511Z,-0.4367,USD,Voice call charge for CA7ded59c1aa7154eb
BL80b8fd369846832d,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAe053aeea660644f1,2025-05-04T17:05:54.183Z,-0.5620,USD,Voice call charge for CAe053aeea660644f1
BL9545f2e6e268896a,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAa315f45db1ebf1a4,2024-01-29T13:38:53.998Z,-0.1690,USD,Voice call charge for CAa315f45db1ebf1a4
BL2fbac9d159c53c5f,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA99442108b56b28a7,2024-01-19T17:52:48.717Z,-0.2017,USD,Voice call charge for CA99442108b56b28a7
BL9b65c2e90020637d,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA72f71dcbda87b026,2024-09-27T15:34:49.607Z,-0.3160,USD,Voice call charge for CA72f71dcbda87b026
BL26000aa501f6d792,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAaa2766a6b96fb7a3,2025-09-22T18:53:55.502Z,-0.6082,USD,Voice call charge for CAaa2766a6b96fb7a3
BL51b20310fbf9be1d,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAe08cf07f853fa583,2025-11-17T01:56:36.394Z,-0.0870,USD,Voice call charge for CAe08cf07f853fa583
BLc4a7db96bbd7b95b,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAa79d0f120fda91ca,2024-09-15T16:31:30.658Z,-0.9007,USD,Voice call charge for CAa79d0f120fda91ca
BL2d9f3a5bbdf869ad,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA8f90905242e7ea69,2024-09-15T05:28:46.362Z,-0.7937,USD,Voice call charge for CA8f90905242e7ea69
BLb9e74523e9a75ee5,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAeddd1208c38b3bc4,2023-10-29T07:37:05.657Z,-0.0395,USD,Voice call charge for CAeddd1208c38b3bc4
BLebb8ce32c4545d8b,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA1defc352ae6c9fc9,2024-03-13T09:41:48.167Z,-0.8140,USD,Voice call charge for CA1defc352ae6c9fc9
BLe6fdee82821dbb42,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA077daad1182c2881,2025-09-16T09:02:12.080Z,-0.7103,USD,Voice call charge for CA077daad1182c2881
BLec73396435f65e8f,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA3ddea0e2c80e9ed1,2023-09-29T20:08:28.550Z,-0.5635,USD,Voice call charge for CA3ddea0e2c80e9ed1
BL752f02660474b84f,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAbc11e451749b2a21,2025-08-09T21:43:17.865Z,-0.1635,USD,Voice call charge for CAbc11e451749b2a21
BL370564cc47702960,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAabed98420b66115a,2023-06-22T18:32:42.901Z,-0.7490,USD,Voice call charge for CAabed98420b66115a
BL31a82e9bd3b05d87,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAd5c150e5096bc3be,2023-07-28T12:28:53.990Z,-0.6783,USD,Voice call charge for CAd5c150e5096bc3be
BLd5520be1bf7d77a7,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAeded83a4ee11a69b,2024-06-24T17:26:09.613Z,-0.3992,USD,Voice call charge for CAeded83a4ee11a69b
BL351840814b53b172,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA5ed3275afbf657b9,2024-01-08T08:36:01.173Z,-0.4435,USD,Voice call charge for CA5ed3275afbf657b9
BL3b0ace4501dc7a3a,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA89475bfdff8d8a9f,2025-02-05T14:41:17.255Z,-0.4450,USD,Voice call charge for CA89475bfdff8d8a9f
BL05ee056f385913fc,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA1a9ea793b6bd4e1f,2024-05-21T02:54:44.090Z,-0.3317,USD,Voice call charge for CA1a9ea793b6bd4e1f
BL44d5cd4ddfc87963,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAa54ab75f1519eaf9,2024-10-15T13:31:15.499Z,-0.4552,USD,Voice call charge for CAa54ab75f1519eaf9
BL068d3c4d4b25189d,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA61c51cd309ad150b,2023-07-01T11:50:28.031Z,-0.0793,USD,Voice call charge for CA61c51cd309ad150b
BL28161e4f12b25bc0,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA6c6db8361d95f5b1,2024-09-09T03:34:33.869Z,-0.2218,USD,Voice call charge for CA6c6db8361d95f5b1
BL7555839d7719f4a1,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA48d1fd840758afb5,2023-12-25T02:27:25.025Z,-0.7152,USD,Voice call charge for CA48d1fd840758afb5
BLc004fd8dabb6a026,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA823e4d2282b19e7a,2025-07-24T02:15:30.379Z,-0.4395,USD,Voice call charge for CA823e4d2282b19e7a
BL567e2cf6a1bcc85c,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA72c2416f3a59afdb,2024-09-10T10:13:54.632Z,-0.5160,USD,Voice call charge for CA72c2416f3a59afdb
BL550c3e9856db5eba,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA0eb2bae641aa1f71,2024-06-28T03:59:13.033Z,-0.1247,USD,Voice call charge for CA0eb2bae641aa1f71
BL6bf80587c0c4f9cf,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAa8cf942978c65ac0,2026-01-28T22:18:26.653Z,-0.4957,USD,Voice call charge for CAa8cf942978c65ac0
BLe93bae64299341f4,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAa1a7b93015fc1e65,2025-07-13T01:10:26.981Z,-0.5725,USD,Voice call charge for CAa1a7b93015fc1e65
BL8c16931713bda15d,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAaeda0fb82964f24a,2023-04-25T17:53:14.156Z,-0.8320,USD,Voice call charge for CAaeda0fb82964f24a
BLcfea49aac743ab10,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA02a4a11e9f4a3f28,2025-02-15T19:20:48.056Z,-0.0862,USD,Voice call charge for CA02a4a11e9f4a3f28
BLb029b3686bb00382,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAe2b23763f85b7223,2024-06-01T16:45:40.325Z,-0.8600,USD,Voice call charge for CAe2b23763f85b7223
BL9772af7bbcf3def4,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAde8e5caf8cb283ff,2023-10-07T02:22:06.979Z,-0.2367,USD,Voice call charge for CAde8e5caf8cb283ff
BL32e0dc9e1a96a28c,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA0334837fd5b04e05,2023-08-20T21:52:55.827Z,-0.7833,USD,Voice call charge for CA0334837fd5b04e05
BL697f395be7943249,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA47322cf1230aa58e,2023-07-13T02:16:09.898Z,-0.4730,USD,Voice call charge for CA47322cf1230aa58e
BL74d4bcc305400222,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAc43036517b4aef36,2025-11-12T05:54:36.046Z,-0.2195,USD,Voice call charge for CAc43036517b4aef36
BL7a3561564a46e7d0,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA142d1b7dbaff7bd1,2025-08-28T01:00:16.843Z,-0.2152,USD,Voice call charge for CA142d1b7dbaff7bd1
BL55be628824e46821,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA792522e9ca691e76,2023-10-04T15:36:21.158Z,-0.1805,USD,Voice call charge for CA792522e9ca691e76
BL99f16c66f30bfcec,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA593ac9a9a46d1a97,2025-12-05T05:49:57.597Z,-0.1195,USD,Voice call charge for CA593ac9a9a46d1a97
BL35706972d095fbef,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAadf25bc0b4a85895,2026-03-07T05:49:18.947Z,-0.4992,USD,Voice call charge for CAadf25bc0b4a85895
BL4c30bf63fc8c19ec,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA1db4ce203fbe1172,2025-07-21T18:53:22.884Z,-0.3225,USD,Voice call charge for CA1db4ce203fbe1172
BL45849ae1df27827a,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA037ff40fc43617d9,2023-08-10T16:14:37.744Z,-0.1040,USD,Voice call charge for CA037ff40fc43617d9
BLfd43c33dbd873a99,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA8bac165271a1777c,2023-09-26T09:13:35.879Z,-0.1470,USD,Voice call charge for CA8bac165271a1777c
BLae837783dbaf0c7a,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA80a1fe7723dcd53e,2025-11-01T11:38:06.115Z,-0.6727,USD,Voice call charge for CA80a1fe7723dcd53e
BL82f7448f36f512cf,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA3e11fa919abfda94,2024-07-23T03:15:10.252Z,-0.4730,USD,Voice call charge for CA3e11fa919abfda94
BL404e7421a6459074,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA4524c50063eb6587,2024-10-11T01:18:05.416Z,-0.5502,USD,Voice call charge for CA4524c50063eb6587
BLc0bd79ceaeda73fe,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA5f6f74f866926370,2023-07-16T23:22:18.236Z,-0.4305,USD,Voice call charge for CA5f6f74f866926370
BLc029503caf0a2d4d,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAae469eaf7c94ed96,2026-02-15T17:43:01.418Z,-0.8235,USD,Voice call charge for CAae469eaf7c94ed96
BL79f87a791015adef,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA6cc49eeabde3a4a7,2023-11-07T21:17:57.471Z,-0.6235,USD,Voice call charge for CA6cc49eeabde3a4a7
BLc0c841873551e550,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA8651b11eea247eee,2024-12-17T08:38:17.959Z,-0.3275,USD,Voice call charge for CA8651b11eea247eee
BL090b39da6d37ba21,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA467d4c40b3acbd92,2024-08-06T09:28:28.087Z,-0.8330,USD,Voice call charge for CA467d4c40b3acbd92
BL6037eaf10dcb2267,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA7ca9766281abb8f8,2026-04-07T18:08:25.441Z,-0.3203,USD,Voice call charge for CA7ca9766281abb8f8
BLfbee6cda2f9a29bf,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA25b2fa5caab2125f,2024-12-13T06:02:38.648Z,-0.5747,USD,Voice call charge for CA25b2fa5caab2125f
BL9b7a31ea49cf0f25,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA6931e821c1e1d3f3,2023-09-12T16:09:46.635Z,-0.5975,USD,Voice call charge for CA6931e821c1e1d3f3
BL0bfe84093dfe44f6,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA83ae06ad5f933a42,2024-12-03T01:38:52.378Z,-0.4532,USD,Voice call charge for CA83ae06ad5f933a42
BL8b9cf40034f630e1,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA2d0a8ef7bc30dc49,2024-03-18T04:02:44.278Z,-0.7380,USD,Voice call charge for CA2d0a8ef7bc30dc49
BL3d82ec5aa519c8fd,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA7ea5e052ca960e5e,2024-05-16T10:03:51.197Z,-0.4765,USD,Voice call charge for CA7ea5e052ca960e5e
BLce26bc7afe818bb2,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAdcff086697ce3c96,2024-03-22T03:34:06.025Z,-0.0992,USD,Voice call charge for CAdcff086697ce3c96
BL7eecc6f08dd99907,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA397a90123de22fa2,2025-09-29T17:04:35.621Z,-0.2548,USD,Voice call charge for CA397a90123de22fa2
BL94ecfeb134d116b9,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA293db9667575d975,2024-05-25T09:23:02.876Z,-0.8662,USD,Voice call charge for CA293db9667575d975
BL3e0658ac30303141,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA990d450324668ac9,2024-05-19T18:58:17.636Z,-0.6230,USD,Voice call charge for CA990d450324668ac9
BL733ffc9c9b2d3ac7,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAd91d8c9dc93a4bd3,2025-11-07T06:16:09.381Z,-0.6763,USD,Voice call charge for CAd91d8c9dc93a4bd3
BLd3456f6c20692bce,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA6ac19e8a285b49f9,2025-10-01T23:29:38.005Z,-0.7747,USD,Voice call charge for CA6ac19e8a285b49f9
BL86c3b8134fa94b8b,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAe6bd9625ce25f51d,2024-07-17T16:35:50.156Z,-0.3100,USD,Voice call charge for CAe6bd9625ce25f51d
BL3f7b0365af365927,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA99cba4a590a9aae7,2025-06-27T09:51:49.775Z,-0.3960,USD,Voice call charge for CA99cba4a590a9aae7
BLab55474d4cea522c,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA5de18e414e2c14d8,2024-05-17T08:03:21.067Z,-0.8938,USD,Voice call charge for CA5de18e414e2c14d8
BL6ddf578ab2d74298,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA9a3c0e278d278291,2025-01-04T22:21:24.225Z,-0.5318,USD,Voice call charge for CA9a3c0e278d278291
BLea1d744ac4d4d52d,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAd8fd7a41dbdf4383,2025-08-10T01:20:23.191Z,-0.6633,USD,Voice call charge for CAd8fd7a41dbdf4383
BL33726dd683a3560a,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAcf2466cae796868e,2023-10-20T13:05:14.251Z,-0.2855,USD,Voice call charge for CAcf2466cae796868e
BL52805afa42233752,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA61ee5a9d42e10a3f,2025-07-12T06:01:51.439Z,-0.0757,USD,Voice call charge for CA61ee5a9d42e10a3f
BLdc9828bdb458947f,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA06eca8ca473c4a7c,2025-04-27T21:19:53.830Z,-0.8670,USD,Voice call charge for CA06eca8ca473c4a7c
BLa4f5e3337519b1bf,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA54783c8ee867e967,2025-02-17T09:41:43.163Z,-0.2067,USD,Voice call charge for CA54783c8ee867e967
BL41941628f72128a6,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CAd1f8111afba5a6f4,2023-09-19T12:52:04.455Z,-0.6202,USD,Voice call charge for CAd1f8111afba5a6f4
BLd7f904a8cd157004,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA8096c5d940866aba,2026-02-25T16:10:44.234Z,-0.6318,USD,Voice call charge for CA8096c5d940866aba
BL5775ea7e5586e7ac,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA0f37fd8a7cfa318c,2024-07-29T16:02:30.814Z,-0.1025,USD,Voice call charge for CA0f37fd8a7cfa318c
BLb90501f721a0f42f,ACcabbc8db28677d7319eb5d87ff2e7562,Call,CA2835029a734b1f00,2024-01-15T15:49:14.064Z,-0.0600,USD,Voice call charge for CA2835029a734b1f00
